epoch,train_f1_none,train_recall_pituitary,train_accuracy,train_precision_meningioma,train_f1_pituitary,train_recall_meningioma,train_recall_none,train_f1_score,train_recall_glioma,train_precision_glioma,train_precision,train_loss,train_recall,train_f1_glioma,train_precision_pituitary,train_precision_none,train_f1_meningioma,val_f1_none,val_recall_pituitary,val_accuracy,val_precision_meningioma,val_f1_pituitary,val_recall_meningioma,val_recall_none,val_f1_score,val_recall_glioma,val_precision_glioma,val_precision,val_loss,val_recall,val_f1_glioma,val_precision_pituitary,val_precision_none,val_f1_meningioma,dataset,task
89,0.999392589593035,0.9986049107142857,0.9983130667041541,0.998062015503876,0.9988836170806586,0.9977857735953501,1.0,0.9983129793119004,0.9975887768522578,0.9975887768522578,0.9983130687582574,0.0003235928566647,0.9983130667041541,0.9975887768522578,0.9991624790619765,0.9987859166329421,0.9979238754325259,0.9991993594875901,1.0,0.9991565926342424,0.9977477477477478,1.0,0.9988726042841037,0.9984,0.9991567176694311,0.9990909090909091,0.9990909090909091,0.9991572258229554,0.0002709420964262131,0.9991565926342424,0.9990909090909091,1.0,1.0,0.9983098591549295,brain_mri_nd5,classification
90,0.9991899554475496,0.9977678571428571,0.9970478667322696,0.9963998892273609,0.9972113775794758,0.9958483254912814,0.9995948136142626,0.9970475499948367,0.9960543621218764,0.9969284774023695,0.9970476081228848,0.0005474378517628624,0.9970478667322696,0.9964912280701754,0.9966555183946488,0.9987854251012146,0.9961240310077519,0.9991993594875901,1.0,0.9988754568456565,0.9977452085682075,1.0,0.9977452085682075,0.9984,0.9988755358977085,0.9990909090909091,0.9981834695731153,0.9988759675373705,0.0002195350341701036,0.9988754568456565,0.9986369831894594,1.0,1.0,0.9977452085682075,brain_mri_nd5,classification
91,0.9981770305853758,0.9988839285714286,0.997539888943558,0.9986126526082131,0.9981876481249129,0.9961251037918627,0.9983792544570502,0.9975397737692564,0.9971503726435774,0.9964950711938664,0.9975407740270459,0.00042271351925101736,0.997539888943558,0.9968226142215405,0.9974923376985233,0.9979748886188741,0.9973673271442428,0.9991993594875901,1.0,0.9991565926342424,0.9977477477477478,1.0,0.9988726042841037,0.9984,0.9991567176694311,0.9990909090909091,0.9990909090909091,0.9991572258229554,0.00028853917988681045,0.9991565926342424,0.9990909090909091,1.0,1.0,0.9983098591549295,brain_mri_nd5,classification
92,0.999189298743413,0.9974888392857143,0.9980319111548465,0.998062015503876,0.9977672341613173,0.9977857735953501,0.9987844408427877,0.998032028493311,0.9982463831652784,0.9971534924458069,0.9980324435996502,0.0004177712172864364,0.9980319111548465,0.9976996385146237,0.9980457844779452,0.9995944849959448,0.9979238754325259,0.9991993594875901,1.0,0.9991565926342424,0.9977477477477478,1.0,0.9988726042841037,0.9984,0.9991567176694311,0.9990909090909091,0.9990909090909091,0.9991572258229554,0.00026146280775902255,0.9991565926342424,0.9990909090909091,1.0,1.0,0.9983098591549295,brain_mri_nd5,classification
93,0.9993923435284586,0.9974888392857143,0.9976804667182119,0.9975076156189421,0.9977672341613173,0.9969554386936064,0.9995948136142626,0.9976804484358406,0.9973695747479175,0.9967141292442497,0.9976805914428208,0.0004019812299355402,0.9976804667182119,0.9970417442752273,0.9980457844779452,0.9991899554475496,0.9972314507198228,0.9991993594875901,1.0,0.9991565926342424,0.9977477477477478,1.0,0.9988726042841037,0.9984,0.9991567176694311,0.9990909090909091,0.9990909090909091,0.9991572258229554,0.00026777748466497186,0.9991565926342424,0.9990909090909091,1.0,1.0,0.9983098591549295,brain_mri_nd5,classification
94,0.9993918508007298,0.9986049107142857,0.9981724889295003,0.9972322169941876,0.998326359832636,0.9972322169941876,0.9987844408427877,0.9981726079231895,0.9982463831652784,0.9980276134122288,0.9981729019791928,0.0003874687903450748,0.9981724889295003,0.9981369863013698,0.998047964305633,1.0,0.9972322169941876,0.9991993594875901,1.0,0.9988754568456565,0.9977452085682075,1.0,0.9977452085682075,0.9984,0.9988755358977085,0.9990909090909091,0.9981834695731153,0.9988759675373705,0.00025738670274140485,0.9988754568456565,0.9986369831894594,1.0,1.0,0.9977452085682075,brain_mri_nd5,classification
95,0.9989868287740629,0.9986049107142857,0.9976804667182119,0.9972314507198228,0.998326359832636,0.9969554386936064,0.9987844408427877,0.9976804465992378,0.9969311705392372,0.9969311705392372,0.9976804895495082,0.00038995456068735605,0.9976804667182119,0.9969311705392372,0.998047964305633,0.999189298743413,0.9970934256055364,0.9991993594875901,1.0,0.9988754568456565,0.9977452085682075,1.0,0.9977452085682075,0.9984,0.9988755358977085,0.9990909090909091,0.9981834695731153,0.9988759675373705,0.0002792391955429237,0.9988754568456565,0.9986369831894594,1.0,1.0,0.9977452085682075,brain_mri_nd5,classification
96,0.999392589593035,0.9994419642857143,0.9981022000421733,0.998059866962306,0.9984668989547039,0.9966786603930252,1.0,0.9981017742126074,0.9971503726435774,0.9982444590739522,0.9981023903662003,0.00041885844851744067,0.9981022000421733,0.9976971159118324,0.9974937343358395,0.9987859166329421,0.9973687854867747,0.9991993594875901,0.9989417989417989,0.9985943210570706,0.9966216216216216,0.9994706193753309,0.9977452085682075,0.9984,0.9985947216611024,0.9990909090909091,0.9981834695731153,0.9985957815318541,0.00032013790110636326,0.9985943210570706,0.9986369831894594,1.0,1.0,0.9971830985915493,brain_mri_nd5,classification
97,0.9989872392140976,0.998046875,0.9976101778308849,0.9969554386936064,0.9979076579718231,0.9969554386936064,0.9991896272285251,0.9976100866169445,0.9969311705392372,0.9973684210526316,0.9976100501461417,0.0004918018929424081,0.9976101778308849,0.9971497478623109,0.997768479776848,0.9987849331713244,0.9969554386936064,0.9991993594875901,1.0,0.9988754568456565,0.9977452085682075,1.0,0.9977452085682075,0.9984,0.9988755358977085,0.9990909090909091,0.9981834695731153,0.9988759675373705,0.00028129125152180564,0.9988754568456565,0.9986369831894594,1.0,1.0,0.9977452085682075,brain_mri_nd5,classification
98,0.9987844408427877,0.9972098214285714,0.997539888943558,0.9975083056478405,0.9979059053469217,0.9972322169941876,0.9987844408427877,0.9975401214238239,0.9973695747479175,0.9960595446584939,0.9975408846451327,0.00040818868435373224,0.997539888943558,0.9967141292442497,0.9986029617211511,0.9987844408427877,0.9973702422145329,0.9991993594875901,1.0,0.9988754568456565,0.9977452085682075,1.0,0.9977452085682075,0.9984,0.9988755358977085,0.9990909090909091,0.9981834695731153,0.9988759675373705,0.00023804576613511958,0.9988754568456565,0.9986369831894594,1.0,1.0,0.9977452085682075,brain_mri_nd5,classification
99,0.9989868287740629,0.9983258928571429,0.9973290222815773,0.9963998892273609,0.9983258928571429,0.9958483254912814,0.9987844408427877,0.9973290723426683,0.9969311705392372,0.996276013143483,0.9973292444674048,0.0004842474605130898,0.9973290222815773,0.9966034841678536,0.9983258928571429,0.999189298743413,0.9961240310077519,0.9991993594875901,1.0,0.9988754568456565,0.9977452085682075,1.0,0.9977452085682075,0.9984,0.9988755358977085,0.9990909090909091,0.9981834695731153,0.9988759675373705,0.00027715238062423403,0.9988754568456565,0.9986369831894594,1.0,1.0,0.9977452085682075,brain_mri_nd5,classification
100,0.9995949777237748,0.9986049107142857,0.9973290222815773,0.9961251037918627,0.998047964305633,0.9961251037918627,1.0,0.9973285851176613,0.9958351600175361,0.9971466198419666,0.9973286379839086,0.00046656312878949667,0.9973290222815773,0.9964904584338671,0.9974916387959866,0.9991902834008097,0.9961251037918627,0.9991993594875901,1.0,0.9991565926342424,0.9977477477477478,1.0,0.9988726042841037,0.9984,0.9991567176694311,0.9990909090909091,0.9990909090909091,0.9991572258229554,0.0002602400494382459,0.9991565926342424,0.9990909090909091,1.0,1.0,0.9983098591549295,brain_mri_nd5,classification
